"labels","value","fieldValueSetId","fieldValueId","seq","parentId"
"FieldValue","Source hereÖ","531_source","fv1523",0,"n/a"
"FieldValue","Source hereÖ","532_source","fv1524",0,"n/a"
"FieldValue","Source hereÖ","533_source","fv1525",0,"n/a"
"FieldValue","Source hereÖ","534_source","fv1526",0,"n/a"
"FieldValue","Source hereÖ","535_source","fv1527",0,"n/a"
"FieldValue","Source hereÖ","536_source","fv1528",0,"n/a"
"FieldValue","Source hereÖ","537_source","fv1529",0,"n/a"
"FieldValue","Source hereÖ","538_source","fv1530",0,"n/a"
"FieldValue","Source hereÖ","539_source","fv1531",0,"n/a"
"FieldValue","Source hereÖ","540_source","fv1532",0,"n/a"
"FieldValue","Source hereÖ","541_source","fv1533",0,"n/a"
"FieldValue","Source hereÖ","542_source","fv1534",0,"n/a"
"FieldValue","Source hereÖ","545_source","fv1535",0,"n/a"
"FieldValue","Source hereÖ","546_source","fv1536",0,"n/a"
"FieldValue","Source hereÖ","547_source","fv1537",0,"n/a"
"FieldValue","Source hereÖ","548_source","fv1538",0,"n/a"
"FieldValue","Source hereÖ","549_source","fv1539",0,"n/a"
"FieldValue","Source hereÖ","550_source","fv1540",0,"n/a"
"FieldValue","Source hereÖ","552_source","fv1541",0,"n/a"
"FieldValue","Source hereÖ","553_source","fv1542",0,"n/a"
"FieldValue","Source hereÖ","554_source","fv1543",0,"n/a"
"FieldValue","Source hereÖ","555_source","fv1544",0,"n/a"
"FieldValue","Source hereÖ","559_source","fv1545",0,"n/a"
"FieldValue","Source hereÖ","560_source","fv1546",0,"n/a"
"FieldValue","Source hereÖ","562_source","fv1547",0,"n/a"
"FieldValue","Source hereÖ","563_source","fv1548",0,"n/a"
"FieldValue","Source hereÖ","564_source","fv1549",0,"n/a"
"FieldValue","Source hereÖ","565_source","fv1550",0,"n/a"
"FieldValue","Source hereÖ","566_source","fv1551",0,"n/a"
"FieldValue","Source hereÖ","569_source","fv1552",0,"n/a"
"FieldValue","Source hereÖ","570_source","fv1553",0,"n/a"
"FieldValue","Source hereÖ","572_source","fv1554",0,"n/a"
"FieldValue","Source hereÖ","573_source","fv1555",0,"n/a"
"FieldValue","Source hereÖ","574_source","fv1556",0,"n/a"
"FieldValue","Source hereÖ","575_source","fv1557",0,"n/a"
"FieldValue","Source hereÖ","579_source","fv1558",0,"n/a"
"FieldValue","Source hereÖ","580_source","fv1559",0,"n/a"
"FieldValue","Source hereÖ","581_source","fv1560",0,"n/a"
"FieldValue","Source hereÖ","582_source","fv1561",0,"n/a"
"FieldValue","Source hereÖ","583_source","fv1562",0,"n/a"
"FieldValue","Source hereÖ","585_source","fv1563",0,"n/a"
"FieldValue","Source hereÖ","599_source","fv1564",0,"n/a"
"FieldValue","Source hereÖ","600_source","fv1565",0,"n/a"
"FieldValue","Source hereÖ","603_source","fv1566",0,"n/a"
"FieldValue","Source hereÖ","604_source","fv1567",0,"n/a"
"FieldValue","Source hereÖ","607_source","fv1568",0,"n/a"
"FieldValue","Source hereÖ","608_source","fv1569",0,"n/a"
"FieldValue","Source hereÖ","609_source","fv1570",0,"n/a"
"FieldValue","Source hereÖ","613_source","fv1571",0,"n/a"
"FieldValue","Source hereÖ","616_source","fv1572",0,"n/a"
"FieldValue","Source hereÖ","622_source","fv1573",0,"n/a"
"FieldValue","Source hereÖ","641_source","fv1574",0,"n/a"
"FieldValue","Source hereÖ","642_source","fv1575",0,"n/a"
"FieldValue","Source hereÖ","646_source","fv1576",0,"n/a"
"FieldValue","Source hereÖ","647_source","fv1577",0,"n/a"
"FieldValue","Source hereÖ","648_source","fv1578",0,"n/a"
"FieldValue","Source hereÖ","675_source","fv1579",0,"n/a"
"FieldValue","Source hereÖ","676_source","fv1580",0,"n/a"
"FieldValue","Source hereÖ","686_source","fv1581",0,"n/a"
"FieldValue","Source hereÖ","689_source","fv1582",0,"n/a"
"FieldValue","Source hereÖ","715_source","fv1583",0,"n/a"
"FieldValue","Source hereÖ","386_source","fv1584",0,"n/a"
"FieldValue","Source hereÖ","387_source","fv1585",0,"n/a"
"FieldValue","Source hereÖ","388_source","fv1586",0,"n/a"
"FieldValue","Source hereÖ","389_source","fv1587",0,"n/a"
"FieldValue","Source hereÖ","390_source","fv1588",0,"n/a"
"FieldValue","Source hereÖ","391_source","fv1589",0,"n/a"
"FieldValue","Source hereÖ","394_source","fv1590",0,"n/a"
"FieldValue","Source hereÖ","395_source","fv1591",0,"n/a"
"FieldValue","Source hereÖ","396_source","fv1592",0,"n/a"
"FieldValue","Source hereÖ","397_source","fv1593",0,"n/a"
"FieldValue","Source hereÖ","398_source","fv1594",0,"n/a"
"FieldValue","Source hereÖ","399_source","fv1595",0,"n/a"
"FieldValue","Source hereÖ","400_source","fv1596",0,"n/a"
"FieldValue","Source hereÖ","401_source","fv1597",0,"n/a"
"FieldValue","Source hereÖ","414_source","fv1598",0,"n/a"
"FieldValue","Source hereÖ","415_source","fv1599",0,"n/a"
"FieldValue","Source hereÖ","416_source","fv1600",0,"n/a"
"FieldValue","Source hereÖ","418_source","fv1601",0,"n/a"
"FieldValue","Source hereÖ","419_source","fv1602",0,"n/a"
"FieldValue","Source hereÖ","544_source","fv1603",0,"n/a"
"FieldValue","Source hereÖ","578_source","fv1604",0,"n/a"
"FieldValue","Source hereÖ","587_source","fv1605",0,"n/a"
"FieldValue","Source hereÖ","625_source","fv1606",0,"n/a"
"FieldValue","Source hereÖ","626_source","fv1607",0,"n/a"
"FieldValue","Source hereÖ","627_source","fv1608",0,"n/a"
"FieldValue","Source hereÖ","628_source","fv1609",0,"n/a"
"FieldValue","Source hereÖ","629_source","fv1610",0,"n/a"
"FieldValue","Source hereÖ","630_source","fv1611",0,"n/a"
"FieldValue","Source hereÖ","631_source","fv1612",0,"n/a"
"FieldValue","Source hereÖ","632_source","fv1613",0,"n/a"
"FieldValue","Source hereÖ","633_source","fv1614",0,"n/a"
"FieldValue","Source hereÖ","634_source","fv1615",0,"n/a"
"FieldValue","Source hereÖ","636_source","fv1616",0,"n/a"
"FieldValue","Source hereÖ","637_source","fv1617",0,"n/a"
"FieldValue","Source hereÖ","638_source","fv1618",0,"n/a"
"FieldValue","Source hereÖ","639_source","fv1619",0,"n/a"
"FieldValue","Source hereÖ","640_source","fv1620",0,"n/a"
"FieldValue","Source hereÖ","684_source","fv1621",0,"n/a"
"FieldValue","Source hereÖ","449_source","fv1622",0,"n/a"
"FieldValue","Source hereÖ","450_source","fv1623",0,"n/a"
"FieldValue","Source hereÖ","612_source","fv1624",0,"n/a"
"FieldValue","Source hereÖ","635_source","fv1625",0,"n/a"
"FieldValue","Source hereÖ","650_source","fv1626",0,"n/a"
"FieldValue","Source hereÖ","657_source","fv1627",0,"n/a"
"FieldValue","Source hereÖ","658_source","fv1628",0,"n/a"
"FieldValue","Source hereÖ","659_source","fv1629",0,"n/a"
"FieldValue","Source hereÖ","660_source","fv1630",0,"n/a"
"FieldValue","Source hereÖ","661_source","fv1631",0,"n/a"
"FieldValue","Source hereÖ","662_source","fv1632",0,"n/a"
"FieldValue","Source hereÖ","663_source","fv1633",0,"n/a"
"FieldValue","Source hereÖ","664_source","fv1634",0,"n/a"
"FieldValue","Source hereÖ","665_source","fv1635",0,"n/a"
"FieldValue","Source hereÖ","666_source","fv1636",0,"n/a"
"FieldValue","Source hereÖ","667_source","fv1637",0,"n/a"
"FieldValue","Source hereÖ","668_source","fv1638",0,"n/a"
"FieldValue","Source hereÖ","669_source","fv1639",0,"n/a"
"FieldValue","Source hereÖ","670_source","fv1640",0,"n/a"
"FieldValue","Source hereÖ","672_source","fv1641",0,"n/a"
"FieldValue","Source hereÖ","673_source","fv1642",0,"n/a"
"FieldValue","Source hereÖ","674_source","fv1643",0,"n/a"
"FieldValue","Source hereÖ","731_source","fv1644",0,"n/a"
"FieldValue","Source hereÖ","520_source","fv1645",0,"n/a"
"FieldValue","Source hereÖ","521_source","fv1646",0,"n/a"
"FieldValue","Source hereÖ","624_source","fv1647",0,"n/a"
"FieldValue","Source hereÖ","649_source","fv1648",0,"n/a"
"FieldValue","Source hereÖ","651_source","fv1649",0,"n/a"
"FieldValue","Source hereÖ","653_source","fv1650",0,"n/a"
"FieldValue","Source hereÖ","654_source","fv1651",0,"n/a"
"FieldValue","Source hereÖ","619_source","fv1652",0,"n/a"
"FieldValue","Source hereÖ","618_source","fv1653",0,"n/a"
"FieldValue","Source hereÖ","682_source","fv1654",0,"n/a"
"FieldValue","Source hereÖ","571_source","fv1655",0,"n/a"
"FieldValue","Source hereÖ","679_source","fv1656",0,"n/a"
"FieldValue","Source hereÖ","680_source","fv1657",0,"n/a"
"FieldValue","Source hereÖ","681_source","fv1658",0,"n/a"
"FieldValue","Source hereÖ","597_source","fv1659",0,"n/a"
"FieldValue","Source hereÖ","363_source","fv1660",0,"n/a"
"FieldValue","Source hereÖ","370_source","fv1661",0,"n/a"
"FieldValue","Source hereÖ","371_source","fv1662",0,"n/a"
"FieldValue","Source hereÖ","372_source","fv1663",0,"n/a"
"FieldValue","Source hereÖ","373_source","fv1664",0,"n/a"
"FieldValue","Source hereÖ","364_source","fv1665",0,"n/a"
"FieldValue","Source hereÖ","365_source","fv1666",0,"n/a"
"FieldValue","Source hereÖ","366_source","fv1667",0,"n/a"
"FieldValue","Source hereÖ","367_source","fv1668",0,"n/a"
"FieldValue","Source hereÖ","368_source","fv1669",0,"n/a"
"FieldValue","Source hereÖ","369_source","fv1670",0,"n/a"
"FieldValue","Source hereÖ","543_source","fv1671",0,"n/a"
"FieldValue","Source hereÖ","592_source","fv1672",0,"n/a"
"FieldValue","Source hereÖ","596_source","fv1673",0,"n/a"
"FieldValue","Source hereÖ","598_source","fv1674",0,"n/a"
"FieldValue","Source hereÖ","601_source","fv1675",0,"n/a"
"FieldValue","Source hereÖ","605_source","fv1676",0,"n/a"
"FieldValue","Source hereÖ","606_source","fv1677",0,"n/a"
"FieldValue","Source hereÖ","610_source","fv1678",0,"n/a"
"FieldValue","Source hereÖ","677_source","fv1679",0,"n/a"
"FieldValue","Source hereÖ","678_source","fv1680",0,"n/a"
"FieldValue","Source hereÖ","730_source","fv1681",0,"n/a"
"FieldValue","Source hereÖ","617_source","fv1682",0,"n/a"
"FieldValue","Source hereÖ","645_source","fv1683",0,"n/a"
"FieldValue","Source hereÖ","380_source","fv1684",0,"n/a"
"FieldValue","Source hereÖ","381_source","fv1685",0,"n/a"
"FieldValue","Source hereÖ","382_source","fv1686",0,"n/a"
"FieldValue","Source hereÖ","383_source","fv1687",0,"n/a"
"FieldValue","Source hereÖ","374_source","fv1688",0,"n/a"
"FieldValue","Source hereÖ","375_source","fv1689",0,"n/a"
"FieldValue","Source hereÖ","376_source","fv1690",0,"n/a"
"FieldValue","Source hereÖ","377_source","fv1691",0,"n/a"
"FieldValue","Source hereÖ","378_source","fv1692",0,"n/a"
"FieldValue","Source hereÖ","379_source","fv1693",0,"n/a"
"FieldValue","Source hereÖ","384_source","fv1694",0,"n/a"
"FieldValue","Source hereÖ","420_source","fv1695",0,"n/a"
"FieldValue","Source hereÖ","434_source","fv1696",0,"n/a"
"FieldValue","Source hereÖ","440_source","fv1697",0,"n/a"
"FieldValue","Source hereÖ","584_source","fv1698",0,"n/a"
"FieldValue","Source hereÖ","611_source","fv1699",0,"n/a"
"FieldValue","Source hereÖ","620_source","fv1700",0,"n/a"
"FieldValue","Source hereÖ","621_source","fv1701",0,"n/a"
"FieldValue","Source hereÖ","655_source","fv1702",0,"n/a"
"FieldValue","Source hereÖ","656_source","fv1703",0,"n/a"
"FieldValue","Source hereÖ","685_source","fv1704",0,"n/a"
"FieldValue","Source hereÖ","687_source","fv1705",0,"n/a"
"FieldValue","Source hereÖ","706_source","fv1706",0,"n/a"
"FieldValue","Source hereÖ","712_source","fv1707",0,"n/a"
"FieldValue","Source hereÖ","713_source","fv1708",0,"n/a"
"FieldValue","Source hereÖ","733_source","fv1709",0,"n/a"
"FieldValue","Source hereÖ","690_source","fv1710",0,"n/a"
"FieldValue","Source hereÖ","561_source","fv1711",0,"n/a"
"FieldValue","Source hereÖ","683_source","fv1712",0,"n/a"
"FieldValue","Source hereÖ","392_source","fv1713",0,"n/a"
"FieldValue","Source hereÖ","393_source","fv1714",0,"n/a"
"FieldValue","Source hereÖ","588_source","fv1715",0,"n/a"
"FieldValue","Source hereÖ","589_source","fv1716",0,"n/a"
"FieldValue","Source hereÖ","590_source","fv1717",0,"n/a"
"FieldValue","Source hereÖ","421_source","fv1718",0,"n/a"
"FieldValue","Source hereÖ","422_source","fv1719",0,"n/a"
"FieldValue","Source hereÖ","423_source","fv1720",0,"n/a"
"FieldValue","Source hereÖ","424_source","fv1721",0,"n/a"
"FieldValue","Source hereÖ","442_source","fv1722",0,"n/a"
"FieldValue","Source hereÖ","443_source","fv1723",0,"n/a"
"FieldValue","Source hereÖ","444_source","fv1724",0,"n/a"
"FieldValue","Source hereÖ","445_source","fv1725",0,"n/a"
"FieldValue","Source hereÖ","708_source","fv1726",0,"n/a"
"FieldValue","Source hereÖ","709_source","fv1727",0,"n/a"
"FieldValue","Source hereÖ","710_source","fv1728",0,"n/a"
"FieldValue","Source hereÖ","711_source","fv1729",0,"n/a"
"FieldValue","Source hereÖ","425_source","fv1730",0,"n/a"
"FieldValue","Source hereÖ","426_source","fv1731",0,"n/a"
"FieldValue","Source hereÖ","427_source","fv1732",0,"n/a"
"FieldValue","Source hereÖ","428_source","fv1733",0,"n/a"
"FieldValue","Source hereÖ","429_source","fv1734",0,"n/a"
"FieldValue","Source hereÖ","430_source","fv1735",0,"n/a"
"FieldValue","Source hereÖ","431_source","fv1736",0,"n/a"
"FieldValue","Source hereÖ","432_source","fv1737",0,"n/a"
"FieldValue","Source hereÖ","433_source","fv1738",0,"n/a"
"FieldValue","Source hereÖ","714_source","fv1739",0,"n/a"
"FieldValue","Source hereÖ","435_source","fv1740",0,"n/a"
"FieldValue","Source hereÖ","436_source","fv1741",0,"n/a"
"FieldValue","Source hereÖ","437_source","fv1742",0,"n/a"
"FieldValue","Source hereÖ","438_source","fv1743",0,"n/a"
"FieldValue","Source hereÖ","439_source","fv1744",0,"n/a"
"FieldValue","Source hereÖ","446_source","fv1745",0,"n/a"
"FieldValue","Source hereÖ","700_source","fv1746",0,"n/a"
"FieldValue","Source hereÖ","701_source","fv1747",0,"n/a"
"FieldValue","Source hereÖ","702_source","fv1748",0,"n/a"
"FieldValue","Source hereÖ","703_source","fv1749",0,"n/a"
"FieldValue","Source hereÖ","441_source","fv1750",0,"n/a"
"FieldValue","Source hereÖ","447_source","fv1751",0,"n/a"
"FieldValue","Source hereÖ","448_source","fv1752",0,"n/a"
"FieldValue","Source hereÖ","688_source","fv1753",0,"n/a"
"FieldValue","Source hereÖ","704_source","fv1754",0,"n/a"
"FieldValue","Source hereÖ","705_source","fv1755",0,"n/a"
"FieldValue","Source hereÖ","707_source","fv1756",0,"n/a"
"FieldValue","Source hereÖ","451_source","fv1757",0,"n/a"
"FieldValue","Source hereÖ","453_source","fv1758",0,"n/a"
"FieldValue","Source hereÖ","454_source","fv1759",0,"n/a"
"FieldValue","Source hereÖ","455_source","fv1760",0,"n/a"
"FieldValue","Source hereÖ","456_source","fv1761",0,"n/a"
"FieldValue","Source hereÖ","457_source","fv1762",0,"n/a"
"FieldValue","Source hereÖ","458_source","fv1763",0,"n/a"
"FieldValue","Source hereÖ","459_source","fv1764",0,"n/a"
"FieldValue","Source hereÖ","460_source","fv1765",0,"n/a"
"FieldValue","Source hereÖ","461_source","fv1766",0,"n/a"
"FieldValue","Source hereÖ","462_source","fv1767",0,"n/a"
"FieldValue","Source hereÖ","463_source","fv1768",0,"n/a"
"FieldValue","Source hereÖ","464_source","fv1769",0,"n/a"
"FieldValue","Source hereÖ","465_source","fv1770",0,"n/a"
"FieldValue","Source hereÖ","466_source","fv1771",0,"n/a"
"FieldValue","Source hereÖ","467_source","fv1772",0,"n/a"
"FieldValue","Source hereÖ","468_source","fv1773",0,"n/a"
"FieldValue","Source hereÖ","469_source","fv1774",0,"n/a"
"FieldValue","Source hereÖ","470_source","fv1775",0,"n/a"
"FieldValue","Source hereÖ","471_source","fv1776",0,"n/a"
"FieldValue","Source hereÖ","472_source","fv1777",0,"n/a"
"FieldValue","Source hereÖ","473_source","fv1778",0,"n/a"
"FieldValue","Source hereÖ","474_source","fv1779",0,"n/a"
"FieldValue","Source hereÖ","623_source","fv1780",0,"n/a"
"FieldValue","Source hereÖ","691_source","fv1781",0,"n/a"
"FieldValue","Source hereÖ","692_source","fv1782",0,"n/a"
"FieldValue","Source hereÖ","693_source","fv1783",0,"n/a"
"FieldValue","Source hereÖ","694_source","fv1784",0,"n/a"
"FieldValue","Source hereÖ","695_source","fv1785",0,"n/a"
"FieldValue","Source hereÖ","696_source","fv1786",0,"n/a"
"FieldValue","Source hereÖ","697_source","fv1787",0,"n/a"
"FieldValue","Source hereÖ","698_source","fv1788",0,"n/a"
"FieldValue","Source hereÖ","699_source","fv1789",0,"n/a"
"FieldValue","Source hereÖ","522_source","fv1790",0,"n/a"
"FieldValue","Source hereÖ","475_source","fv1791",0,"n/a"
"FieldValue","Source hereÖ","476_source","fv1792",0,"n/a"
"FieldValue","Source hereÖ","477_source","fv1793",0,"n/a"
"FieldValue","Source hereÖ","478_source","fv1794",0,"n/a"
"FieldValue","Source hereÖ","479_source","fv1795",0,"n/a"
"FieldValue","Source hereÖ","480_source","fv1796",0,"n/a"
"FieldValue","Source hereÖ","481_source","fv1797",0,"n/a"
"FieldValue","Source hereÖ","482_source","fv1798",0,"n/a"
"FieldValue","Source hereÖ","483_source","fv1799",0,"n/a"
"FieldValue","Source hereÖ","484_source","fv1800",0,"n/a"
"FieldValue","Source hereÖ","485_source","fv1801",0,"n/a"
"FieldValue","Source hereÖ","486_source","fv1802",0,"n/a"
"FieldValue","Source hereÖ","487_source","fv1803",0,"n/a"
"FieldValue","Source hereÖ","489_source","fv1804",0,"n/a"
"FieldValue","Source hereÖ","490_source","fv1805",0,"n/a"
"FieldValue","Source hereÖ","492_source","fv1806",0,"n/a"
"FieldValue","Source hereÖ","493_source","fv1807",0,"n/a"
"FieldValue","Source hereÖ","503_source","fv1808",0,"n/a"
"FieldValue","Source hereÖ","504_source","fv1809",0,"n/a"
"FieldValue","Source hereÖ","505_source","fv1810",0,"n/a"
"FieldValue","Source hereÖ","506_source","fv1811",0,"n/a"
"FieldValue","Source hereÖ","491_source","fv1812",0,"n/a"
"FieldValue","Source hereÖ","551_source","fv1813",0,"n/a"
"FieldValue","Source hereÖ","556_source","fv1814",0,"n/a"
"FieldValue","Source hereÖ","557_source","fv1815",0,"n/a"
"FieldValue","Source hereÖ","558_source","fv1816",0,"n/a"
"FieldValue","Source hereÖ","567_source","fv1817",0,"n/a"
"FieldValue","Source hereÖ","568_source","fv1818",0,"n/a"
"FieldValue","Source hereÖ","576_source","fv1819",0,"n/a"
"FieldValue","Source hereÖ","577_source","fv1820",0,"n/a"
"FieldValue","Source hereÖ","602_source","fv1821",0,"n/a"
"FieldValue","Source hereÖ","614_source","fv1822",0,"n/a"
"FieldValue","Source hereÖ","615_source","fv1823",0,"n/a"
"FieldValue","Source hereÖ","652_source","fv1824",0,"n/a"
"FieldValue","Source hereÖ","494_source","fv1825",0,"n/a"
"FieldValue","Source hereÖ","495_source","fv1826",0,"n/a"
"FieldValue","Source hereÖ","496_source","fv1827",0,"n/a"
"FieldValue","Source hereÖ","497_source","fv1828",0,"n/a"
"FieldValue","Source hereÖ","498_source","fv1829",0,"n/a"
"FieldValue","Source hereÖ","499_source","fv1830",0,"n/a"
"FieldValue","Source hereÖ","500_source","fv1831",0,"n/a"
"FieldValue","Source hereÖ","501_source","fv1832",0,"n/a"
"FieldValue","Source hereÖ","502_source","fv1833",0,"n/a"
"FieldValue","Source hereÖ","508_source","fv1834",0,"n/a"
"FieldValue","Source hereÖ","509_source","fv1835",0,"n/a"
"FieldValue","Source hereÖ","510_source","fv1836",0,"n/a"
"FieldValue","Source hereÖ","511_source","fv1837",0,"n/a"
"FieldValue","Source hereÖ","512_source","fv1838",0,"n/a"
"FieldValue","Source hereÖ","513_source","fv1839",0,"n/a"
"FieldValue","Source hereÖ","514_source","fv1840",0,"n/a"
"FieldValue","Source hereÖ","515_source","fv1841",0,"n/a"
"FieldValue","Source hereÖ","516_source","fv1842",0,"n/a"
"FieldValue","Source hereÖ","517_source","fv1843",0,"n/a"
"FieldValue","Source hereÖ","519_source","fv1844",0,"n/a"
"FieldValue","Source hereÖ","671_source","fv1845",0,"n/a"
"FieldValue","Source hereÖ","716_source","fv1846",0,"n/a"
"FieldValue","Source hereÖ","717_source","fv1847",0,"n/a"
